9.998920040574444945e-01,9.998920033862661594e-01,9.998920033817323416e-01,9.998920033821820930e-01,9.998920033851824707e-01,9.998920033820662967e-01,9.998920033820474229e-01,9.998920033820497544e-01,9.998920033820615227e-01,9.998920033820490882e-01,9.998920033820489772e-01,9.998920033820491993e-01,9.998920033820487552e-01,9.998920033820489772e-01,9.998920033820491993e-01,9.998920033820489772e-01,9.998920033820488662e-01,9.998920033820489772e-01,9.998920033820489772e-01,9.998920033820489772e-01,9.998920033820487552e-01,9.998920033820490882e-01,9.998920033820486442e-01,9.998920033820491993e-01,9.998920033820485331e-01,9.998920033820491993e-01,9.998920033820488662e-01,9.998920033820487552e-01,9.998920033820485331e-01,9.998920033820491993e-01,9.998920033820489772e-01,9.998920033820491993e-01,9.998920033820489772e-01,9.998920033820489772e-01,9.998920033820489772e-01,9.998920033820494213e-01,9.998920033820491993e-01
9.995181359255304043e-01,9.995181355524275224e-01,9.995181355465163620e-01,9.995181355471025597e-01,9.995181355510145416e-01,9.995181355469547890e-01,9.995181355469261453e-01,9.995181355469293649e-01,9.995181355469476836e-01,9.995181355469283657e-01,9.995181355469283657e-01,9.995181355469284767e-01,9.995181355469280327e-01,9.995181355469282547e-01,9.995181355469286988e-01,9.995181355469283657e-01,9.995181355469283657e-01,9.995181355469283657e-01,9.995181355469284767e-01,9.995181355469284767e-01,9.995181355469281437e-01,9.995181355469283657e-01,9.995181355469279216e-01,9.995181355469283657e-01,9.995181355469279216e-01,9.995181355469284767e-01,9.995181355469282547e-01,9.995181355469280327e-01,9.995181355469279216e-01,9.995181355469286988e-01,9.995181355469282547e-01,9.995181355469284767e-01,9.995181355469282547e-01,9.995181355469283657e-01,9.995181355469282547e-01,9.995181355469286988e-01,9.995181355469285878e-01
9.987284051410133534e-01,9.987284048700959538e-01,9.987284048638268574e-01,9.987284048644483603e-01,9.987284048685974858e-01,9.987284048642951495e-01,9.987284048642601775e-01,9.987284048642641743e-01,9.987284048642867118e-01,9.987284048642629530e-01,9.987284048642629530e-01,9.987284048642630641e-01,9.987284048642626200e-01,9.987284048642629530e-01,9.987284048642632861e-01,9.987284048642630641e-01,9.987284048642629530e-01,9.987284048642629530e-01,9.987284048642630641e-01,9.987284048642631751e-01,9.987284048642627310e-01,9.987284048642629530e-01,9.987284048642623979e-01,9.987284048642629530e-01,9.987284048642627310e-01,9.987284048642631751e-01,9.987284048642629530e-01,9.987284048642626200e-01,9.987284048642625089e-01,9.987284048642633971e-01,9.987284048642629530e-01,9.987284048642631751e-01,9.987284048642630641e-01,9.987284048642628420e-01,9.987284048642629530e-01,9.987284048642632861e-01,9.987284048642632861e-01
9.985894039688119062e-01,9.985894097769986155e-01,9.985894097802588965e-01,9.985894097799351554e-01,9.985894097777782141e-01,9.985894097800532831e-01,9.985894097800210867e-01,9.985894097800248614e-01,9.985894097800456226e-01,9.985894097800238622e-01,9.985894097800238622e-01,9.985894097800238622e-01,9.985894097800235292e-01,9.985894097800238622e-01,9.985894097800241953e-01,9.985894097800238622e-01,9.985894097800238622e-01,9.985894097800238622e-01,9.985894097800239733e-01,9.985894097800239733e-01,9.985894097800236402e-01,9.985894097800238622e-01,9.985894097800234182e-01,9.985894097800238622e-01,9.985894097800235292e-01,9.985894097800240843e-01,9.985894097800237512e-01,9.985894097800234182e-01,9.985894097800235292e-01,9.985894097800243063e-01,9.985894097800238622e-01,9.985894097800238622e-01,9.985894097800239733e-01,9.985894097800236402e-01,9.985894097800238622e-01,9.985894097800241953e-01,9.985894097800241953e-01
9.916302750826114787e-01,9.916302651298780635e-01,9.916302651154195180e-01,9.916302651168534821e-01,9.916302651264218282e-01,9.916302651164696780e-01,9.916302651164288218e-01,9.916302651164333737e-01,9.916302651164600190e-01,9.916302651164320414e-01,9.916302651164319304e-01,9.916302651164319304e-01,9.916302651164317083e-01,9.916302651164320414e-01,9.916302651164323745e-01,9.916302651164321524e-01,9.916302651164320414e-01,9.916302651164318194e-01,9.916302651164322635e-01,9.916302651164321524e-01,9.916302651164318194e-01,9.916302651164319304e-01,9.916302651164315973e-01,9.916302651164320414e-01,9.916302651164318194e-01,9.916302651164324855e-01,9.916302651164318194e-01,9.916302651164315973e-01,9.916302651164317083e-01,9.916302651164325965e-01,9.916302651164318194e-01,9.916302651164320414e-01,9.916302651164320414e-01,9.916302651164319304e-01,9.916302651164322635e-01,9.916302651164322635e-01,9.916302651164323745e-01
9.598288702361513769e-01,9.598288855006588127e-01,9.598288854917516044e-01,9.598288854926346758e-01,9.598288854985297380e-01,9.598288854924333924e-01,9.598288854923625602e-01,9.598288854923702207e-01,9.598288854924162949e-01,9.598288854923677782e-01,9.598288854923677782e-01,9.598288854923677782e-01,9.598288854923675562e-01,9.598288854923677782e-01,9.598288854923681113e-01,9.598288854923681113e-01,9.598288854923678892e-01,9.598288854923676672e-01,9.598288854923681113e-01,9.598288854923678892e-01,9.598288854923676672e-01,9.598288854923678892e-01,9.598288854923674451e-01,9.598288854923680002e-01,9.598288854923675562e-01,9.598288854923683333e-01,9.598288854923677782e-01,9.598288854923672231e-01,9.598288854923675562e-01,9.598288854923682223e-01,9.598288854923676672e-01,9.598288854923680002e-01,9.598288854923678892e-01,9.598288854923676672e-01,9.598288854923681113e-01,9.598288854923682223e-01,9.598288854923682223e-01
9.022953567540464848e-01,9.022953794070344147e-01,9.022953794316148635e-01,9.022953794291760365e-01,9.022953794129109362e-01,9.022953794299297670e-01,9.022953794298671504e-01,9.022953794298741448e-01,9.022953794299148900e-01,9.022953794298719243e-01,9.022953794298718133e-01,9.022953794298717023e-01,9.022953794298715913e-01,9.022953794298720354e-01,9.022953794298721464e-01,9.022953794298719243e-01,9.022953794298718133e-01,9.022953794298717023e-01,9.022953794298721464e-01,9.022953794298718133e-01,9.022953794298717023e-01,9.022953794298717023e-01,9.022953794298713692e-01,9.022953794298721464e-01,9.022953794298715913e-01,9.022953794298723684e-01,9.022953794298715913e-01,9.022953794298713692e-01,9.022953794298717023e-01,9.022953794298722574e-01,9.022953794298715913e-01,9.022953794298720354e-01,9.022953794298719243e-01,9.022953794298719243e-01,9.022953794298722574e-01,9.022953794298721464e-01,9.022953794298722574e-01
8.695891744136237111e-01,8.695892212231837171e-01,8.695892212789148035e-01,8.695892212733860038e-01,8.695892212365070595e-01,8.695892212750223615e-01,8.695892212749748440e-01,8.695892212749803951e-01,8.695892212750110373e-01,8.695892212749785077e-01,8.695892212749785077e-01,8.695892212749783967e-01,8.695892212749782857e-01,8.695892212749786188e-01,8.695892212749787298e-01,8.695892212749785077e-01,8.695892212749785077e-01,8.695892212749782857e-01,8.695892212749787298e-01,8.695892212749783967e-01,8.695892212749783967e-01,8.695892212749783967e-01,8.695892212749780636e-01,8.695892212749788408e-01,8.695892212749782857e-01,8.695892212749790628e-01,8.695892212749782857e-01,8.695892212749780636e-01,8.695892212749782857e-01,8.695892212749787298e-01,8.695892212749781747e-01,8.695892212749786188e-01,8.695892212749786188e-01,8.695892212749785077e-01,8.695892212749788408e-01,8.695892212749788408e-01,8.695892212749788408e-01
5.872498392132717848e-01,5.872498519991991017e-01,5.872498521373571423e-01,5.872498521236517721e-01,5.872498520322270155e-01,5.872498521275087979e-01,5.872498521276506844e-01,5.872498521276373618e-01,5.872498521275426597e-01,5.872498521276409145e-01,5.872498521276411365e-01,5.872498521276408034e-01,5.872498521276406924e-01,5.872498521276411365e-01,5.872498521276413586e-01,5.872498521276410255e-01,5.872498521276409145e-01,5.872498521276408034e-01,5.872498521276413586e-01,5.872498521276409145e-01,5.872498521276408034e-01,5.872498521276409145e-01,5.872498521276405814e-01,5.872498521276414696e-01,5.872498521276408034e-01,5.872498521276415806e-01,5.872498521276406924e-01,5.872498521276405814e-01,5.872498521276408034e-01,5.872498521276412475e-01,5.872498521276406924e-01,5.872498521276411365e-01,5.872498521276410255e-01,5.872498521276410255e-01,5.872498521276413586e-01,5.872498521276412475e-01,5.872498521276412475e-01
2.205981473999442388e-01,2.205981066543753200e-01,2.205981067347825564e-01,2.205981067268058815e-01,2.205981066735976659e-01,2.205981067288276531e-01,2.205981067292005493e-01,2.205981067291642173e-01,2.205981067289166930e-01,2.205981067291739872e-01,2.205981067291749032e-01,2.205981067291744313e-01,2.205981067291740427e-01,2.205981067291748199e-01,2.205981067291750697e-01,2.205981067291747644e-01,2.205981067291745423e-01,2.205981067291745423e-01,2.205981067291750974e-01,2.205981067291745978e-01,2.205981067291744313e-01,2.205981067291746256e-01,2.205981067291743758e-01,2.205981067291751252e-01,2.205981067291744591e-01,2.205981067291752917e-01,2.205981067291743758e-01,2.205981067291743480e-01,2.205981067291744591e-01,2.205981067291748199e-01,2.205981067291743203e-01,2.205981067291749032e-01,2.205981067291746534e-01,2.205981067291747644e-01,2.205981067291748754e-01,2.205981067291749309e-01,2.205981067291750419e-01
9.781115812523821784e-02,9.781112793825336160e-02,9.781112795207558275e-02,9.781112795070394383e-02,9.781112794155819024e-02,9.781112795078010513e-02,9.781112795119753511e-02,9.781112795115681768e-02,9.781112795087977541e-02,9.781112795116751746e-02,9.781112795116887748e-02,9.781112795116839176e-02,9.781112795116771175e-02,9.781112795116882197e-02,9.781112795116904401e-02,9.781112795116873870e-02,9.781112795116855829e-02,9.781112795116855829e-02,9.781112795116911340e-02,9.781112795116850278e-02,9.781112795116841951e-02,9.781112795116859993e-02,9.781112795116836400e-02,9.781112795116907177e-02,9.781112795116850278e-02,9.781112795116923830e-02,9.781112795116836400e-02,9.781112795116833625e-02,9.781112795116846115e-02,9.781112795116876646e-02,9.781112795116832237e-02,9.781112795116882197e-02,9.781112795116869707e-02,9.781112795116868319e-02,9.781112795116883585e-02,9.781112795116894687e-02,9.781112795116901626e-02
6.864197139169542217e-02,6.864193224845792363e-02,6.864193223337547445e-02,6.864193223487108364e-02,6.864193224485287681e-02,6.864193223412118350e-02,6.864193223453385340e-02,6.864193223449359393e-02,6.864193223421971579e-02,6.864193223450403003e-02,6.864193223450557046e-02,6.864193223450507086e-02,6.864193223450426595e-02,6.864193223450550108e-02,6.864193223450573700e-02,6.864193223450541781e-02,6.864193223450523740e-02,6.864193223450523740e-02,6.864193223450579251e-02,6.864193223450519576e-02,6.864193223450511250e-02,6.864193223450527903e-02,6.864193223450505699e-02,6.864193223450576475e-02,6.864193223450518189e-02,6.864193223450591741e-02,6.864193223450504311e-02,6.864193223450501535e-02,6.864193223450514025e-02,6.864193223450544556e-02,6.864193223450501535e-02,6.864193223450550108e-02,6.864193223450537618e-02,6.864193223450537618e-02,6.864193223450551495e-02,6.864193223450562598e-02,6.864193223450569536e-02
1.669031944584489432e-02,1.669029525495035332e-02,1.669029516401026453e-02,1.669029517303075721e-02,1.669029523321103811e-02,1.669029517018959588e-02,1.669029517048998407e-02,1.669029517046084418e-02,1.669029517026127812e-02,1.669029517046762348e-02,1.669029517046971556e-02,1.669029517046918126e-02,1.669029517046800165e-02,1.669029517046961841e-02,1.669029517046985087e-02,1.669029517046955249e-02,1.669029517046937555e-02,1.669029517046935474e-02,1.669029517046990985e-02,1.669029517046932698e-02,1.669029517046924024e-02,1.669029517046940331e-02,1.669029517046919167e-02,1.669029517046987515e-02,1.669029517046929922e-02,1.669029517047002781e-02,1.669029517046917779e-02,1.669029517046915698e-02,1.669029517046926453e-02,1.669029517046956637e-02,1.669029517046916392e-02,1.669029517046961841e-02,1.669029517046949698e-02,1.669029517046949698e-02,1.669029517046963576e-02,1.669029517046973290e-02,1.669029517046980576e-02
3.481298592731637068e-03,3.481280078324308202e-03,3.481279933257711012e-03,3.481279947647415284e-03,3.481280043645688851e-03,3.481279943446430238e-03,3.481279943494447818e-03,3.481279943490319610e-03,3.481279943457776631e-03,3.481279943489651307e-03,3.481279943492011399e-03,3.481279943491477537e-03,3.481279943490098432e-03,3.481279943491881728e-03,3.481279943492112446e-03,3.481279943491840528e-03,3.481279943491661418e-03,3.481279943491641469e-03,3.481279943492168825e-03,3.481279943491623254e-03,3.481279943491532181e-03,3.481279943491681367e-03,3.481279943491484476e-03,3.481279943492148442e-03,3.481279943491581187e-03,3.481279943492299796e-03,3.481279943491475369e-03,3.481279943491452818e-03,3.481279943491551697e-03,3.481279943491847901e-03,3.481279943491463226e-03,3.481279943491889534e-03,3.481279943491781981e-03,3.481279943491790221e-03,3.481279943491919025e-03,3.481279943492008797e-03,3.481279943492076017e-03
1.253882834856718045e-03,1.253859741851201309e-03,1.253859566999034926e-03,1.253859584343384190e-03,1.253859700052143604e-03,1.253859579427068355e-03,1.253859579293257641e-03,1.253859579307148872e-03,1.253859579394945613e-03,1.253859579301349258e-03,1.253859579303603748e-03,1.253859579303084849e-03,1.253859579301772314e-03,1.253859579303480800e-03,1.253859579303703928e-03,1.253859579303438299e-03,1.253859579303267862e-03,1.253859579303245961e-03,1.253859579303758572e-03,1.253859579303228181e-03,1.253859579303142529e-03,1.253859579303285860e-03,1.253859579303094607e-03,1.253859579303741008e-03,1.253859579303190233e-03,1.253859579303890845e-03,1.253859579303087017e-03,1.253859579303064466e-03,1.253859579303158358e-03,1.253859579303451309e-03,1.253859579303074441e-03,1.253859579303484052e-03,1.253859579303387125e-03,1.253859579303395581e-03,1.253859579303517663e-03,1.253859579303607218e-03,1.253859579303664680e-03
8.565623049338873338e-04,8.565392994681601422e-04,8.565391104217664770e-04,8.565391291741451417e-04,8.565392542758781510e-04,8.565391239158069974e-04,8.565391236968109522e-04,8.565391237191458422e-04,8.565391238633209871e-04,8.565391237109860282e-04,8.565391237131329653e-04,8.565391237126279440e-04,8.565391237113844725e-04,8.565391237130165220e-04,8.565391237132385666e-04,8.565391237129755392e-04,8.565391237128060784e-04,8.565391237127849364e-04,8.565391237132924515e-04,8.565391237127675892e-04,8.565391237126829130e-04,8.565391237128244014e-04,8.565391237126352081e-04,8.565391237132751042e-04,8.565391237127292084e-04,8.565391237134228810e-04,8.565391237126279440e-04,8.565391237126052841e-04,8.565391237126976582e-04,8.565391237129881159e-04,8.565391237126153672e-04,8.565391237130207504e-04,8.565391237129245817e-04,8.565391237129330385e-04,8.565391237130539270e-04,8.565391237131427232e-04,8.565391237131995354e-04
1.792998254017114221e-04,1.792777554446768238e-04,1.792775177499246508e-04,1.792775413280913322e-04,1.792776986226810119e-04,1.792775349460746452e-04,1.792775343718801988e-04,1.792775344294272649e-04,1.792775348086793688e-04,1.792775344116534237e-04,1.792775344130536166e-04,1.792775344126333798e-04,1.792775344118780704e-04,1.792775344129862876e-04,1.792775344132037786e-04,1.792775344129498856e-04,1.792775344127844634e-04,1.792775344127661946e-04,1.792775344132551156e-04,1.792775344127494166e-04,1.792775344126683996e-04,1.792775344128033827e-04,1.792775344126216162e-04,1.792775344132383104e-04,1.792775344127100871e-04,1.792775344133792025e-04,1.792775344126147858e-04,1.792775344125924241e-04,1.792775344126795397e-04,1.792775344129608902e-04,1.792775344126024801e-04,1.792775344129931181e-04,1.792775344128991449e-04,1.792775344129087401e-04,1.792775344130252647e-04,1.792775344131110251e-04,1.792775344131659670e-04
2.725622087244211937e-05,2.723500025648322912e-05,2.723471005638383844e-05,2.723473884294264134e-05,2.723493088273416064e-05,2.723473133962914957e-05,2.723473026289125842e-05,2.723473037026386871e-05,2.723473108210126045e-05,2.723473033937887905e-05,2.723473033907985948e-05,2.723473033884019659e-05,2.723473033920256067e-05,2.723473033913012919e-05,2.723473033933995280e-05,2.723473033909642405e-05,2.723473033893728350e-05,2.723473033892098998e-05,2.723473033938876223e-05,2.723473033890456770e-05,2.723473033882801964e-05,2.723473033895530498e-05,2.723473033878202575e-05,2.723473033937237383e-05,2.723473033886445900e-05,2.723473033950574425e-05,2.723473033877551376e-05,2.723473033875379923e-05,2.723473033883500597e-05,2.723473033910590743e-05,2.723473033876377389e-05,2.723473033913767456e-05,2.723473033904597138e-05,2.723473033905728097e-05,2.723473033916880810e-05,2.723473033925092625e-05,2.723473033930381838e-05
-6.941644153771922860e-08,-9.024136522675353347e-08,-9.055906964787138338e-08,-9.052755473248554364e-08,-9.031731406766368003e-08,-9.053560413790040855e-08,-9.053699793819095171e-08,-9.053685912760715800e-08,-9.053593745957861744e-08,-9.053689804224199556e-08,-9.053689973015330897e-08,-9.053689982565141657e-08,-9.053689854784288362e-08,-9.053689958189367790e-08,-9.053689937803260719e-08,-9.053689961565892581e-08,-9.053689977026082195e-08,-9.053689978670690629e-08,-9.053689933041498246e-08,-9.053689980292517848e-08,-9.053689987702637357e-08,-9.053689975386739922e-08,-9.053689992258245245e-08,-9.053689934652769317e-08,-9.053689984344736703e-08,-9.053689921726484059e-08,-9.053689992888812305e-08,-9.053689995039994088e-08,-9.053689987227504813e-08,-9.053689960702562190e-08,-9.053689994033969086e-08,-9.053689957554769383e-08,-9.053689966600062173e-08,-9.053689965386204402e-08,-9.053689954501422072e-08,-9.053689946474898159e-08,-9.053689941312003382e-08
-4.598741360081970569e-06,-4.619373318157063801e-06,-4.619702104185119908e-06,-4.619669490003291646e-06,-4.619451916130191556e-06,-4.619677750784219494e-06,-4.619679283602935335e-06,-4.619679131007734896e-06,-4.619678117338341518e-06,-4.619679173390184612e-06,-4.619679175756102640e-06,-4.619679175781695741e-06,-4.619679174056717379e-06,-4.619679175559604549e-06,-4.619679175358704428e-06,-4.619679175593872961e-06,-4.619679175746285529e-06,-4.619679175763144872e-06,-4.619679175311540786e-06,-4.619679175779287626e-06,-4.619679175852399275e-06,-4.619679175730909339e-06,-4.619679175897737561e-06,-4.619679175327549709e-06,-4.619679175819967231e-06,-4.619679175199963677e-06,-4.619679175903964947e-06,-4.619679175925380481e-06,-4.619679175848505465e-06,-4.619679175585615237e-06,-4.619679175915324506e-06,-4.619679175554250454e-06,-4.619679175644158766e-06,-4.619679175631719240e-06,-4.619679175523955474e-06,-4.619679175444469902e-06,-4.619679175393330288e-06
-1.204871108346531079e-05,-1.206870505966671572e-05,-1.206907198844686644e-05,-1.206903559060333449e-05,-1.206879277592011168e-05,-1.206904453663244453e-05,-1.206904660310697068e-05,-1.206904639759451087e-05,-1.206904503075753551e-05,-1.206904645301182610e-05,-1.206904645834239756e-05,-1.206904645806453179e-05,-1.206904645438301659e-05,-1.206904645793304009e-05,-1.206904645774562050e-05,-1.206904645797179354e-05,-1.206904645811447455e-05,-1.206904645813486771e-05,-1.206904645769984853e-05,-1.206904645815073941e-05,-1.206904645822036891e-05,-1.206904645810475230e-05,-1.206904645826491946e-05,-1.206904645771548984e-05,-1.206904645819193232e-05,-1.206904645759380678e-05,-1.206904645827087071e-05,-1.206904645829193811e-05,-1.206904645821944564e-05,-1.206904645796493427e-05,-1.206904645828189908e-05,-1.206904645793398030e-05,-1.206904645802193111e-05,-1.206904645800846668e-05,-1.206904645790453404e-05,-1.206904645782780980e-05,-1.206904645777840406e-05
